Team_A,Team_B,Probability,Elo_A,Elo_B,Elo_Diff,Warm_A,Warm_B,Koppen_A,Koppen_B,Climate_Zone_A,Climate_Zone_B,Is_Climate_Clash,Warm_Team,Cool_Team,Climate_Score_A,Climate_Score_B,Venue_Temp_C,Climate_Diff_Score,p_adjustment,Climate_Flag_Tier
Portugal,Switzerland,0.0018,2049.0,1990.0,59.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Switzerland,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Turkey,Netherlands,0.0018,1998.0,2006.0,-8.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Netherlands,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Spain,Austria,0.0018,2216.0,1929.0,287.0,1,0,Csa,Dfb,Temperate,Continental,1,Spain,Austria,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Spain,South Korea,0.0018,2216.0,1895.0,321.0,1,0,Csa,Dwa,Temperate,Continental,1,Spain,South Korea,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
South Africa,France,0.0017,1673.0,2160.0,-487.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,France,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Curaçao,Bosnia and Herzegovina,0.0017,1595.0,1653.0,-58.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,Bosnia and Herzegovina,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Qatar,Sweden,0.0017,1552.0,1793.0,-241.0,1,0,BWh,Dfc,Arid,Continental,1,Qatar,Sweden,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Iraq,Czech Republic,0.0017,1727.0,1837.0,-110.0,1,0,BWh,Dfb,Arid,Continental,1,Iraq,Czech Republic,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
South Africa,Sweden,0.0017,1673.0,1793.0,-120.0,1,0,BSh,Dfc,Arid,Continental,1,South Africa,Sweden,0.9,0.2,28.3,0.7075,0.0226,Tier 3 (Weak)
Egypt,Austria,0.0017,1818.0,1929.0,-111.0,1,0,BWh,Dfb,Arid,Continental,1,Egypt,Austria,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Senegal,New Zealand,0.0017,1933.0,1710.0,223.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,New Zealand,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Iran,Bosnia and Herzegovina,0.0017,1893.0,1653.0,240.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Bosnia and Herzegovina,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Cape Verde,New Zealand,0.0017,1660.0,1710.0,-50.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,New Zealand,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Iraq,Sweden,0.0017,1727.0,1793.0,-66.0,1,0,BWh,Dfc,Arid,Continental,1,Iraq,Sweden,0.9,0.2,22.5,0.5625,0.018,Tier 3 (Weak)
Turkey,Germany,0.0017,1998.0,2032.0,-34.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Germany,0.5,0.5,24.2,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Switzerland,0.0017,1692.0,1990.0,-298.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Switzerland,0.9,0.5,24.2,0.3457,0.0111,Tier 3 (Weak)
Japan,Sweden,0.0017,2008.0,1793.0,215.0,1,0,Cfa,Dfc,Temperate,Continental,1,Japan,Sweden,0.5,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Tunisia,Canada,0.0017,1777.0,1903.0,-126.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Canada,0.9,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Scotland,0.0017,1836.0,1857.0,-21.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Scotland,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Portugal,Czech Republic,0.0017,2049.0,1837.0,212.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Czech Republic,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Jordan,Austria,0.0017,1766.0,1929.0,-163.0,1,0,BWh,Dfb,Arid,Continental,1,Jordan,Austria,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
United States,Austria,0.0017,1832.0,1929.0,-97.0,1,0,Cfa,Dfb,Temperate,Continental,1,United States,Austria,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Iran,Austria,0.0017,1893.0,1929.0,-36.0,1,0,BWh,Dfb,Arid,Continental,1,Iran,Austria,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,Switzerland,0.0017,1986.0,1990.0,-4.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Switzerland,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Morocco,Austria,0.0017,1988.0,1929.0,59.0,1,0,Csa,Dfb,Temperate,Continental,1,Morocco,Austria,0.5,0.2,28.5,0.3054,0.0098,Tier 3 (Weak)
Paraguay,Netherlands,0.0017,1937.0,2006.0,-69.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Netherlands,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Algeria,Germany,0.0017,1885.0,2032.0,-147.0,1,0,BWh,Cfb,Arid,Temperate,1,Algeria,Germany,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Japan,Croatia,0.0017,2008.0,1979.0,29.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Croatia,0.5,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Australia,France,0.0017,1891.0,2160.0,-269.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,France,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Colombia,Czech Republic,0.0017,2083.0,1837.0,246.0,1,0,Af,Dfb,Tropical,Continental,1,Colombia,Czech Republic,1.0,0.2,25.4,0.7257,0.0232,Tier 3 (Weak)
Ecuador,Belgium,0.0017,2033.0,2002.0,31.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Belgium,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Senegal,England,0.0017,1933.0,2083.0,-150.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,England,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Mexico,Belgium,0.0017,1957.0,2002.0,-45.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Belgium,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Senegal,France,0.0017,1933.0,2160.0,-227.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,France,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Ecuador,Croatia,0.0017,2033.0,1979.0,54.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,Croatia,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Spain,Scotland,0.0017,2216.0,1857.0,359.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Scotland,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Germany,0.0017,1836.0,2032.0,-196.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Germany,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Brazil,Austria,0.0017,2081.0,1929.0,152.0,1,0,Am,Dfb,Tropical,Continental,1,Brazil,Austria,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Mexico,Germany,0.0017,1957.0,2032.0,-75.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Germany,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Spain,New Zealand,0.0016,2216.0,1710.0,506.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,New Zealand,0.5,0.5,20.1,0.0,0.0,Tier 3 (Weak)
Iraq,Bosnia and Herzegovina,0.0016,1727.0,1653.0,74.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Bosnia and Herzegovina,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
DR Congo,Germany,0.0016,1774.0,2032.0,-258.0,1,0,Am,Cfb,Tropical,Temperate,1,DR Congo,Germany,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Cape Verde,Germany,0.0016,1660.0,2032.0,-372.0,1,0,BWh,Cfb,Arid,Temperate,1,Cape Verde,Germany,0.9,0.5,23.0,0.3286,0.0105,Tier 3 (Weak)
Iraq,Canada,0.0016,1727.0,1903.0,-176.0,1,0,BWh,Dfc,Arid,Continental,1,Iraq,Canada,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Morocco,Austria,0.0016,1988.0,1929.0,59.0,1,0,Csa,Dfb,Temperate,Continental,1,Morocco,Austria,0.5,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Uruguay,Czech Republic,0.0016,1986.0,1837.0,149.0,1,0,Cfa,Dfb,Temperate,Continental,1,Uruguay,Czech Republic,0.5,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Australia,Norway,0.0016,1891.0,1994.0,-103.0,1,0,BWh,Dfc,Arid,Continental,1,Australia,Norway,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Haiti,Germany,0.0016,1661.0,2032.0,-371.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,Germany,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Haiti,Germany,0.0016,1661.0,2032.0,-371.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,Germany,1.0,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Turkey,Switzerland,0.0016,1998.0,1990.0,8.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Switzerland,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Ivory Coast,Croatia,0.0016,1836.0,1979.0,-143.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Croatia,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Uzbekistan,France,0.0016,1823.0,2160.0,-337.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,France,0.4,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Colombia,Germany,0.0016,2083.0,2032.0,51.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Germany,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Egypt,Croatia,0.0016,1818.0,1979.0,-161.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Croatia,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Portugal,Netherlands,0.0016,2049.0,2006.0,43.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Netherlands,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Australia,Austria,0.0016,1891.0,1929.0,-38.0,1,0,BWh,Dfb,Arid,Continental,1,Australia,Austria,0.9,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Colombia,South Korea,0.0016,2083.0,1895.0,188.0,1,0,Af,Dwa,Tropical,Continental,1,Colombia,South Korea,1.0,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Portugal,Czech Republic,0.0016,2049.0,1837.0,212.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Czech Republic,0.5,0.2,28.5,0.3054,0.0098,Tier 3 (Weak)
Colombia,South Korea,0.0016,2083.0,1895.0,188.0,1,0,Af,Dwa,Tropical,Continental,1,Colombia,South Korea,1.0,0.2,28.5,0.8143,0.0261,Tier 3 (Weak)
Ecuador,Canada,0.0016,2033.0,1903.0,130.0,1,0,Af,Dfc,Tropical,Continental,1,Ecuador,Canada,1.0,0.2,25.4,0.7257,0.0232,Tier 3 (Weak)
Brazil,Germany,0.0016,2081.0,2032.0,49.0,1,0,Am,Cfb,Tropical,Temperate,1,Brazil,Germany,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Paraguay,Norway,0.0016,1937.0,1994.0,-57.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Norway,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Iran,Germany,0.0016,1893.0,2032.0,-139.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Germany,0.9,0.5,25.4,0.3629,0.0116,Tier 3 (Weak)
Ecuador,England,0.0016,2033.0,2083.0,-50.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,England,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Ecuador,France,0.0016,2033.0,2160.0,-127.0,1,0,Af,Cfb,Tropical,Temperate,1,Ecuador,France,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Portugal,Croatia,0.0016,2049.0,1979.0,70.0,1,0,Csa,Cfb,Temperate,Temperate,1,Portugal,Croatia,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Tunisia,France,0.0016,1777.0,2160.0,-383.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Morocco,Norway,0.0016,1988.0,1994.0,-6.0,1,0,Csa,Dfc,Temperate,Continental,1,Morocco,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Ecuador,South Korea,0.0016,2033.0,1895.0,138.0,1,0,Af,Dwa,Tropical,Continental,1,Ecuador,South Korea,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Uruguay,Belgium,0.0016,1986.0,2002.0,-16.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Belgium,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Argentina,Czech Republic,0.0016,2190.0,1837.0,353.0,1,0,Cfa,Dfb,Temperate,Continental,1,Argentina,Czech Republic,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Brazil,Canada,0.0016,2081.0,1903.0,178.0,1,0,Am,Dfc,Tropical,Continental,1,Brazil,Canada,1.0,0.2,22.5,0.6429,0.0206,Tier 3 (Weak)
Japan,Switzerland,0.0016,2008.0,1990.0,18.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Switzerland,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Uruguay,Germany,0.0016,1986.0,2032.0,-46.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Germany,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Japan,Belgium,0.0016,2008.0,2002.0,6.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Belgium,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Qatar,Austria,0.0015,1552.0,1929.0,-377.0,1,0,BWh,Dfb,Arid,Continental,1,Qatar,Austria,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Qatar,Netherlands,0.0015,1552.0,2006.0,-454.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Netherlands,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
DR Congo,Austria,0.0015,1774.0,1929.0,-155.0,1,0,Am,Dfb,Tropical,Continental,1,DR Congo,Austria,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Haiti,Norway,0.0015,1661.0,1994.0,-333.0,1,0,Aw,Dfc,Tropical,Continental,1,Haiti,Norway,1.0,0.2,23.0,0.6571,0.021,Tier 3 (Weak)
Uruguay,Croatia,0.0015,1986.0,1979.0,7.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Croatia,0.5,0.5,17.6,0.0,0.0,Tier 3 (Weak)
Uruguay,South Korea,0.0015,1986.0,1895.0,91.0,1,0,Cfa,Dwa,Temperate,Continental,1,Uruguay,South Korea,0.5,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Curaçao,Czech Republic,0.0015,1595.0,1837.0,-242.0,1,0,BSh,Dfb,Arid,Continental,1,Curaçao,Czech Republic,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Paraguay,France,0.0015,1937.0,2160.0,-223.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,France,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Haiti,France,0.0015,1661.0,2160.0,-499.0,1,0,Aw,Cfb,Tropical,Temperate,1,Haiti,France,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Ivory Coast,Belgium,0.0015,1836.0,2002.0,-166.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ivory Coast,Belgium,1.0,0.5,24.2,0.4321,0.0138,Tier 3 (Weak)
Paraguay,Scotland,0.0015,1937.0,1857.0,80.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,Scotland,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Senegal,Switzerland,0.0015,1933.0,1990.0,-57.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Switzerland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Mexico,Canada,0.0015,1957.0,1903.0,54.0,1,0,BSh,Dfc,Arid,Continental,1,Mexico,Canada,0.9,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Iran,Netherlands,0.0015,1893.0,2006.0,-113.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Netherlands,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Paraguay,South Korea,0.0015,1937.0,1895.0,42.0,1,0,Cfa,Dwa,Temperate,Continental,1,Paraguay,South Korea,0.5,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Portugal,Norway,0.0015,2049.0,1994.0,55.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Iraq,France,0.0015,1727.0,2160.0,-433.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Ivory Coast,Austria,0.0015,1836.0,1929.0,-93.0,1,0,Aw,Dfb,Tropical,Continental,1,Ivory Coast,Austria,1.0,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Uzbekistan,France,0.0015,1823.0,2160.0,-337.0,1,0,BWk,Cfb,Arid,Temperate,1,Uzbekistan,France,0.4,0.5,28.5,0.0,0.0,Tier 3 (Weak)
Turkey,Czech Republic,0.0015,1998.0,1837.0,161.0,1,0,Csa,Dfb,Temperate,Continental,1,Turkey,Czech Republic,0.5,0.2,28.5,0.3054,0.0098,Tier 3 (Weak)
Japan,Belgium,0.0015,2008.0,2002.0,6.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,Belgium,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
United States,France,0.0015,1832.0,2160.0,-328.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,France,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
Argentina,Austria,0.0015,2190.0,1929.0,261.0,1,0,Cfa,Dfb,Temperate,Continental,1,Argentina,Austria,0.5,0.2,25.4,0.2721,0.0087,Tier 3 (Weak)
Spain,Scotland,0.0015,2216.0,1857.0,359.0,1,0,Csa,Cfb,Temperate,Temperate,1,Spain,Scotland,0.5,0.5,25.4,0.0,0.0,Tier 3 (Weak)
United States,France,0.0015,1832.0,2160.0,-328.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,France,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Senegal,Norway,0.0015,1933.0,1994.0,-61.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Norway,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
Senegal,Netherlands,0.0015,1933.0,2006.0,-73.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Netherlands,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Paraguay,England,0.0015,1937.0,2083.0,-146.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Paraguay,England,0.5,0.5,28.0,0.0,0.0,Tier 3 (Weak)
Senegal,Belgium,0.0015,1933.0,2002.0,-69.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Belgium,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Australia,France,0.0015,1891.0,2160.0,-269.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,France,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Mexico,South Korea,0.0015,1957.0,1895.0,62.0,1,0,BSh,Dwa,Arid,Continental,1,Mexico,South Korea,0.9,0.2,28.0,0.7,0.0224,Tier 3 (Weak)
Ecuador,Czech Republic,0.0015,2033.0,1837.0,196.0,1,0,Af,Dfb,Tropical,Continental,1,Ecuador,Czech Republic,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Spain,South Korea,0.0015,2216.0,1895.0,321.0,1,0,Csa,Dwa,Temperate,Continental,1,Spain,South Korea,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Uruguay,Netherlands,0.0015,1986.0,2006.0,-20.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Netherlands,0.5,0.5,22.5,0.0,0.0,Tier 3 (Weak)
Mexico,Netherlands,0.0015,1957.0,2006.0,-49.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Netherlands,0.9,0.5,22.5,0.3214,0.0103,Tier 3 (Weak)
Turkey,Norway,0.0015,1998.0,1994.0,4.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Norway,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Colombia,Croatia,0.0015,2083.0,1979.0,104.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,Croatia,1.0,0.5,22.5,0.4018,0.0129,Tier 3 (Weak)
Spain,Czech Republic,0.0015,2216.0,1837.0,379.0,1,0,Csa,Dfb,Temperate,Continental,1,Spain,Czech Republic,0.5,0.2,22.5,0.2411,0.0077,Tier 3 (Weak)
Iraq,Scotland,0.0014,1727.0,1857.0,-130.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Scotland,0.9,0.5,28.5,0.4071,0.013,Tier 3 (Weak)
Ghana,Germany,0.0014,1662.0,2032.0,-370.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ghana,Germany,1.0,0.5,25.4,0.4536,0.0145,Tier 3 (Weak)
Ghana,Austria,0.0014,1662.0,1929.0,-267.0,1,0,Aw,Dfb,Tropical,Continental,1,Ghana,Austria,1.0,0.2,25.4,0.7257,0.0232,Tier 3 (Weak)
Qatar,Belgium,0.0014,1552.0,2002.0,-450.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Belgium,0.9,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Ghana,Canada,0.0014,1662.0,1903.0,-241.0,1,0,Aw,Dfc,Tropical,Continental,1,Ghana,Canada,1.0,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Cape Verde,Czech Republic,0.0014,1660.0,1837.0,-177.0,1,0,BWh,Dfb,Arid,Continental,1,Cape Verde,Czech Republic,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Iraq,Croatia,0.0014,1727.0,1979.0,-252.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Croatia,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
United States,France,0.0014,1832.0,2160.0,-328.0,1,0,Cfa,Cfb,Temperate,Temperate,1,United States,France,0.5,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Iran,Switzerland,0.0014,1893.0,1990.0,-97.0,1,0,BWh,Cfb,Arid,Temperate,1,Iran,Switzerland,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Egypt,Netherlands,0.0014,1818.0,2006.0,-188.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,Netherlands,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Tunisia,South Korea,0.0014,1777.0,1895.0,-118.0,1,0,BWh,Dwa,Arid,Continental,1,Tunisia,South Korea,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Uruguay,Croatia,0.0014,1986.0,1979.0,7.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Uruguay,Croatia,0.5,0.5,24.2,0.0,0.0,Tier 3 (Weak)
Mexico,Switzerland,0.0014,1957.0,1990.0,-33.0,1,0,BSh,Cfb,Arid,Temperate,1,Mexico,Switzerland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Australia,Scotland,0.0014,1891.0,1857.0,34.0,1,0,BWh,Cfb,Arid,Temperate,1,Australia,Scotland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Turkey,South Korea,0.0014,1998.0,1895.0,103.0,1,0,Csa,Dwa,Temperate,Continental,1,Turkey,South Korea,0.5,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Tunisia,Switzerland,0.0014,1777.0,1990.0,-213.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Switzerland,0.9,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Turkey,Scotland,0.0014,1998.0,1857.0,141.0,1,0,Csa,Cfb,Temperate,Temperate,1,Turkey,Scotland,0.5,0.5,20.3,0.0,0.0,Tier 3 (Weak)
Colombia,Norway,0.0014,2083.0,1994.0,89.0,1,0,Af,Dfc,Tropical,Continental,1,Colombia,Norway,1.0,0.2,28.0,0.8,0.0256,Tier 3 (Weak)
Tunisia,Croatia,0.0014,1777.0,1979.0,-202.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Croatia,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Uruguay,Norway,0.0014,1986.0,1994.0,-8.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Norway,0.5,0.2,28.0,0.3,0.0096,Tier 3 (Weak)
Iraq,Germany,0.0014,1727.0,2032.0,-305.0,1,0,BWh,Cfb,Arid,Temperate,1,Iraq,Germany,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Curaçao,England,0.0014,1595.0,2083.0,-488.0,1,0,BSh,Cfb,Arid,Temperate,1,Curaçao,England,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Tunisia,Netherlands,0.0014,1777.0,2006.0,-229.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Netherlands,0.9,0.5,28.0,0.4,0.0128,Tier 3 (Weak)
Panama,Scotland,0.0014,1831.0,1857.0,-26.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Scotland,1.0,0.5,28.0,0.5,0.016,Tier 3 (Weak)
Egypt,England,0.0014,1818.0,2083.0,-265.0,1,0,BWh,Cfb,Arid,Temperate,1,Egypt,England,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Japan,England,0.0014,2008.0,2083.0,-75.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Japan,England,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Uruguay,South Korea,0.0014,1986.0,1895.0,91.0,1,0,Cfa,Dwa,Temperate,Continental,1,Uruguay,South Korea,0.5,0.2,19.8,0.0,0.0,Tier 3 (Weak)
Argentina,Germany,0.0014,2190.0,2032.0,158.0,1,0,Cfa,Cfb,Temperate,Temperate,1,Argentina,Germany,0.5,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Colombia,New Zealand,0.0014,2083.0,1710.0,373.0,1,0,Af,Cfb,Tropical,Temperate,1,Colombia,New Zealand,1.0,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Ghana,Belgium,0.0014,1662.0,2002.0,-340.0,1,0,Aw,Cfb,Tropical,Temperate,1,Ghana,Belgium,1.0,0.5,19.8,0.0,0.0,Tier 3 (Weak)
